Transaction Date,Type,Market,Amount,Rate inc. fee,Rate ex. fee,Fee,Fee AUD (inc GST),GST AUD,Total AUD,Total (inc GST)
27/08/2018 16:52,Sell,ICX/XNO,0.36898326,0.263333067,0.265992996,0.000981469629850934 XNO,0,0,0.45,0.09716549335524174 XNO
27/08/2018 11:03,Sell,ONT/XNO,0.92329545,0.65934128,0.666001293,0.006149159632685031 XNO,0.03,0,2.95,0.6087668036358216 XNO
27/08/2018 10:39,Buy,DGB/AUD,1356.815283,0.036851,0.036486139,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
27/08/2018 10:18,Buy,AION/AUD,56.22314922,0.8893134,0.880508317,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
27/08/2018 10:12,Buy,MIOTA/AUD,60.91714415,0.820787,0.812660396,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
26/08/2018 23:14,Buy,ICX/AUD,81.34889483,1.229273,1.21710198,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
26/08/2018 9:57,Buy,ADA/AUD,377.6178356,0.132409,0.13109802,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
26/08/2018 0:20,Buy,ICX/AUD,49.02008843,1.01999,1.009891089,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
25/08/2018 21:42,Sell,PPT/GAS,27.33547002,0.734123762,0.741539154,0.20270321310510298 GAS,1.66,0.15,164.4,20.06761809740526 GAS
25/08/2018 11:43,Buy,XNO/AUD,14.70960734,3.399139,3.365484159,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
24/08/2018 19:55,Sell,ICX/PPT,58,0.142574987,0.144015139,0.08352878043269563 PPT,0.53,0.05,52.61,8.26934926283682 PPT
24/08/2018 19:52,Sell,OMG/PPT,9.86193293,0.774604557,0.782428846,0.0771626079898251 PPT,0.49,0.04,48.76,7.639098190992693 PPT
24/08/2018 8:31,Buy,SALT/AUD,75.79007362,0.659717,0.653185149,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
22/08/2018 14:41,Sell,ICX/XNO,0.61603292,0.320614444,0.323852974,0.001995040929360009 XNO,0.01,0,0.56,0.19750905200663954 XNO
22/08/2018 3:37,Buy,ICX/AUD,57.61603292,0.867814,0.859221782,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
20/08/2018 16:16,Buy,ONT/AUD,60.92329545,3.52,3.485148515,2.123267326732673 AUD,2.12,0.19,214.45,214.45 AUD
20/08/2018 16:14,Buy,XNO/AUD,199,2.653609,2.627344644,5.2284158415841375 AUD,5.23,0.48,528.07,528.07 AUD
20/08/2018 16:04,Buy,WAN/AUD,125,1.283413,1.270732673,1.5884158415841512 AUD,1.59,0.14,160.43,160.43 AUD
20/08/2018 16:02,Buy,BCH/AUD,1,792.16,784.3168317,7.8431683168316795 AUD,7.84,0.71,792.16,792.16 AUD
20/08/2018 13:49,Sell,NEO/TRX,0.09755157,853.0116279,861.627907,0.8405315508139495 TRX,0.03,0,2.55,83.2126235305814 TRX
20/08/2018 13:29,Sell,ICX/AUD,141,0.925953,0.935306061,1.3187815454545557 AUD,1.32,0.12,130.56,130.559373 AUD
20/08/2018 13:21,Sell,WAN/AUD,125.123657,1.258422,1.271133333,1.5904885122668873 AUD,1.59,0.14,157.46,157.45836271442244 AUD
20/08/2018 13:19,Sell,BCH/AUD,1.03518408,772.81,780.6161616,8.080814230957571 AUD,8.08,0.73,800,800.0006088648 AUD
20/08/2018 13:07,Sell,XNO/AUD,169.2542945,2.456827,2.481643434,4.200288086803539 AUD,4.2,0.38,415.83,415.8285205935515 AUD
20/08/2018 13:04,Sell,ONT/AUD,54.64480874,3.5,3.535353535,1.9318871776767708 AUD,1.93,0.18,191.26,191.25683059 AUD
18/08/2018 8:56,Buy,BCH/AUD,1.03518408,821.11,812.9801981,8.415841584158443 AUD,8.42,0.77,850,850.00 AUD
17/08/2018 23:29,Buy,NEO/AUD,1.99362041,25.08,24.83168323,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
17/08/2018 16:01,Sell,LBC/XRP,555.3087517,0.168967866,0.170674612,0.9477710551847593 XRP,0.4,0.04,39.11,93.82933446329174 XRP
17/08/2018 14:53,Buy,LBC/AUD,555.3087517,0.09004,0.089148515,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
17/08/2018 13:13,Buy,ETH/AUD,0.36175087,414.65,410.5445593,1.4851485148514882 AUD,1.49,0.14,150,150.00 AUD
16/08/2018 11:28,Sell,ICX/VET,0.46800167,62.15,62.77777778,0.29380104838888954 VET,0,0,0.32,29.086303790499997 VET
16/08/2018 8:48,Buy,VET/AUD,26048.45012,0.011517,0.01140297,2.9702970297029765 AUD,2.97,0.27,300,300.00 AUD
15/08/2018 16:21,Buy,OMG/AUD,9.86193293,5.07,5.019801985,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
15/08/2018 14:41,Buy,ONT/AUD,54.64480874,1.83,1.811881188,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
15/08/2018 8:07,Buy,PPT/AUD,11.42702257,4.375593,4.3322703,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
14/08/2018 13:54,Sell,DGD/XLM,0.74575531,196.5994452,198.5852982,1.4809604061830726 XLM,0.44,0.04,43.53,146.6150802121248 XLM
14/08/2018 12:31,Buy,DGD/AUD,0.74575531,67.71658101,67.04611999,0.5 AUD,0.5,0.05,50.5,50.50 AUD
14/08/2018 12:30,Buy,XNO/AUD,39.14084151,1.175243,1.163606931,0.4554455445544576 AUD,0.46,0.04,46,46.00 AUD
14/08/2018 12:28,Buy,XRP/AUD,413.1275407,0.363084,0.359489109,1.4851485148514882 AUD,1.49,0.14,150,150.00 AUD
14/08/2018 12:26,Buy,TRX/AUD,4013.163175,0.024918,0.024671287,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
14/08/2018 12:25,Buy,EOS/AUD,50,6.07,6.00990099,3.0049504950495134 AUD,3,0.27,303.5,303.50 AUD
14/08/2018 12:24,Buy,ICX/AUD,142.4680017,0.701912,0.694962376,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
14/08/2018 12:23,Buy,WAN/AUD,167.123657,0.897539,0.888652475,1.4851485148514882 AUD,1.49,0.14,150,150.00 AUD
14/08/2018 12:23,Buy,LINK/AUD,300.8087665,0.33243712,0.329145663,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
14/08/2018 12:05,Buy,NEO/AUD,2.0931174,19.76000001,19.56435652,0.4095049504950481 AUD,0.41,0.04,41.36,41.36 AUD
14/08/2018 11:52,Sell,LINK/AUD,130.6820763,0.31652379,0.319721,0.41781804107120735 AUD,0.42,0.04,41.36,41.36398606604947 AUD
14/08/2018 7:48,Buy,NEO/AUD,2.1881838,22.85,22.62376245,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
13/08/2018 11:41,Buy,NEO/AUD,3.82262996,26.16,25.90099016,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
12/08/2018 15:46,Buy,LINK/AUD,130.6820763,0.38260794,0.378819743,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
10/08/2018 8:33,Sell,XLM/ETH,69.55916876,0.000599197,0.000605249,0.00042100621691933127 ETH,0.21,0.02,20.8,0.04167961547501342 ETH
10/08/2018 8:32,Sell,ADA/ETH,394.8950189,0.00033598,0.000339373,0.001340168581636797 ETH,0.67,0.06,66.34,0.13267668958204218 ETH
10/08/2018 8:31,Sell,ICX/ETH,70,0.002155554,0.002177327,0.0015241290691030418 ETH,0.76,0.07,75.37,0.15088877784119997 ETH
10/08/2018 0:19,Buy,XNO/AUD,27.11345299,1.844103,1.825844554,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
9/08/2018 17:02,Buy,XLM/AUD,69.55916876,0.287525,0.284678218,0.1980198019801982 AUD,0.2,0.02,20,20.00 AUD
9/08/2018 12:38,Sell,NEO/ADA,0.05291287,187.0059013,188.8948498,0.09994968630364731 ADA,0.02,0,1.58,9.895018944061158 ADA
9/08/2018 12:37,Sell,XNO/NEO,1,0.057470339,0.058050847,0.0005805084745762745 NEO,0.02,0,1.74,0.057470338983051 NEO
9/08/2018 12:36,Sell,MIOTA/NEO,3.70692846,0.028337179,0.028623413,0.0010610494522882985 NEO,0.03,0,3.19,0.10504389577654136 NEO
9/08/2018 12:35,Sell,XNO/NEO,4.50089665,0.057324598,0.057903635,0.002606182760143738 NEO,0.08,0.01,7.83,0.2580120932542282 NEO
9/08/2018 12:26,Buy,NEO/AUD,1.63238654,30.63,30.32673284,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
8/08/2018 13:29,Sell,OMG/XNO,4.75625391,3.554697987,3.590604027,0.17077824441946277 XNO,0.32,0.03,31.31,16.907046197526842 XNO
8/08/2018 13:28,Sell,SALT/XNO,42,0.440682252,0.445133588,0.18695610687023034 XNO,0.35,0.03,34.43,18.508654580152673 XNO
8/08/2018 11:40,Sell,XVG/OMG,1470,0.003235547,0.003268229,0.048042968749999915 OMG,0.33,0.03,32.53,4.75625390625 OMG
8/08/2018 8:13,Buy,MIOTA/AUD,48.70692846,1.026548,1.016384158,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
7/08/2018 23:38,Sell,ICX/XNO,3.28509267,0.556885532,0.562510638,0.01847899574669354 XNO,0.04,0,4.14,1.8294205789226694 XNO
7/08/2018 23:37,Sell,MIOTA/XNO,30.61453846,0.503771613,0.508860215,0.15578520624527314 XNO,0.35,0.03,34.48,15.422735418282045 XNO
7/08/2018 21:05,Sell,MIOTA/ICX,84,0.872441579,0.881254121,0.7402534612848939 ICX,0.97,0.09,95.72,73.2850926672039 ICX
7/08/2018 20:37,Buy,MIOTA/AUD,84.61453846,1.18183,1.170128713,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
7/08/2018 17:40,Sell,XVG/XNO,9.24617614,0.011450178,0.011565836,0.001069397596263344 XNO,0,0,0.23,0.10587036203007061 XNO
7/08/2018 17:39,Buy,XNO/AUD,32.28950586,2.167887,2.146422773,0.6930693069306955 AUD,0.69,0.06,70,70.00 AUD
7/08/2018 16:20,Sell,SALT/XNO,0.71883148,0.432121622,0.436486486,0.0031376022708108353 XNO,0.01,0,0.65,0.31062262481027053 XNO
7/08/2018 16:20,Sell,ADA/XNO,0.81239414,0.082232432,0.083063063,0.0006747994568288285 XNO,0,0,0.14,0.0668051462260537 XNO
7/08/2018 14:25,Sell,WAN/XNO,0.3823307,0.735060565,0.742485419,0.002838749701659926 XNO,0.01,0,0.59,0.28103622046433363 XNO
7/08/2018 13:36,Sell,MIOTA/ADA,61.16457404,6.307775378,6.371490281,3.897094890237611 ADA,0.68,0.06,67.48,385.81239413352057 ADA
7/08/2018 10:31,Buy,MIOTA/AUD,43.13576291,1.159131,1.147654455,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
5/08/2018 0:52,Buy,XNO/AUD,23.77919966,2.102678,2.081859407,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
4/08/2018 7:20,Buy,WAN/AUD,58.3823307,1.712847,1.695888119,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
2/08/2018 13:06,Buy,SALT/AUD,42.71883148,1.170444,1.158855446,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
1/08/2018 23:12,Buy,MIOTA/AUD,39.40392888,1.268909,1.256345545,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
1/08/2018 8:10,Buy,MIOTA/AUD,78.62488225,1.271862,1.259269307,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
31/07/2018 21:45,Buy,XVG/AUD,1479.246176,0.033801,0.033466337,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
31/07/2018 9:44,Sell,TRX/LTC,0.13726679,0.000436447,0.000440856,6.051488166240477e-7 LTC,0,0,0.01,0.000059909732845780525 LTC
31/07/2018 9:42,Buy,LTC/AUD,1.02213136,112.51,111.3960403,1.1386138613861334 AUD,1.14,0.1,115,115.00 AUD
29/07/2018 9:23,Buy,ETH/AUD,0.15512052,644.66,638.2772633,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
27/07/2018 18:20,Buy,WAN/AUD,37.96103679,2.63428,2.60819802,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
25/07/2018 16:19,Buy,TRX/AUD,9434.140267,0.052999,0.052474257,4.95049504950498 AUD,4.95,0.45,500,500.00 AUD
24/07/2018 18:38,Sell,ADX/AION,183.6313498,0.633639442,0.640039841,1.1753137984923114 AION,1.29,0.12,127.69,116.35606605073882 AION
24/07/2018 14:36,Sell,TRX/ADX,3000,0.06121045,0.061828737,1.8548621190130632 ADX,1.37,0.12,135.27,183.631349782293 ADX
24/07/2018 12:04,Sell,NEO/AION,0.00061756,38.85867299,39.25118483,0.00024239961706161092 AION,0,0,0.03,0.023997562089099526 AION
24/07/2018 12:04,Sell,ICX/AION,0.08,1.544587678,1.560189573,0.0012481516587677793 AION,0,0,0.14,0.12356701421800943 AION
23/07/2018 13:49,Sell,MIOTA/NEO,0.02144902,0.028792207,0.029083037,0.000006238026487122598 NEO,0,0,0.03,0.0006175646222251366 NEO
23/07/2018 8:19,Buy,ICX/AUD,53.80625443,1.85852,1.840118812,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
23/07/2018 8:15,Sell,AION/MIOTA,34.41833935,0.886778665,0.895736025,0.30829746487230736 MIOTA,0.41,0.04,40.86,30.52144902235837 MIOTA
21/07/2018 19:10,Sell,NEO/AION,0.19154065,35.78305301,36.14449799,0.06923140639305192 AION,0.09,0.01,8.51,6.8539092329121685 AION
21/07/2018 15:06,Buy,NEO/AUD,2.19154065,45.63,45.17821789,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
21/07/2018 10:42,Sell,BTG/AION,4,31.25952061,31.57527334,1.2630109335576094 AION,1.49,0.14,147.44,125.03808242220353 AION
20/07/2018 21:55,Sell,NEO/AION,0.07072691,35.71975213,36.08055771,0.025518663577071887 AION,0.03,0,3.36,2.526347694130132 AION
20/07/2018 10:57,Sell,BTG/NEO,0.82985526,0.838075472,0.846540881,0.007025064024905658 NEO,0.34,0.03,33.8,0.6954813384656602 NEO
20/07/2018 5:27,Buy,NEO/AUD,1.37524557,50.9,50.39603995,0.6930693069306955 AUD,0.69,0.06,70,70.00 AUD
20/07/2018 5:20,Buy,BTG/AUD,4.82985526,44.444396,44.00435252,2.1253465346534597 AUD,2.13,0.19,214.66,214.66 AUD
20/07/2018 4:48,Buy,MIOTA/AUD,100,1.454429,1.44009901,1.4400990099009903 AUD,1.44,0.13,145.45,145.45 AUD
20/07/2018 1:46,Sell,BTG/AUD,5.32739414,40.954024,41.36770101,2.203820479464838 AUD,2.2,0.2,218.18,218.17822746701935 AUD
20/07/2018 1:43,Sell,MIOTA/AUD,100,1.41927,1.433606061,1.4336060606060528 AUD,1.43,0.13,141.93,141.927 AUD
19/07/2018 19:42,Sell,ELA/ADA,6.29893894,100.2535562,101.2662184,6.378697260992681 ADA,1.63,0.15,161.66,631.4910288382716 ADA
19/07/2018 16:51,Sell,EOS/ELA,15,0.419929263,0.424170972,0.06362564585862085 ELA,1.74,0.16,172.25,6.298938940003455 ELA
19/07/2018 9:05,Sell,VEN/XLM,41.25024102,6.285292088,6.348779887,2.6188870050582977 XLM,1.07,0.1,105.85,259.2698135007687 XLM
16/07/2018 18:53,Sell,GAS/VEN,0.00187211,6.094751814,6.156314964,0.00011525298807396264 VEN,0,0,0.03,0.011410045819322367 VEN
16/07/2018 18:43,Buy,VEN/AUD,41.23883097,2.424899,2.400890099,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
14/07/2018 13:22,Buy,XLM/AUD,179.6971026,0.278246,0.275491089,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
9/07/2018 18:32,Sell,EOS/BTG,5,0.282990367,0.285848856,0.014292442779765269 BTG,0.58,0.05,57.57,1.4149518351967498 BTG
9/07/2018 18:30,Sell,TRX/BTG,0.50465301,0.001192356,0.0012044,0.000006078043048231177 BTG,0,0,0.02,0.0006017262617748812 BTG
9/07/2018 18:29,Sell,VEN/BTG,30.08087845,0.08250708,0.083340485,0.02506954988186383 BTG,1.01,0.09,100.05,2.481885438304501 BTG
9/07/2018 18:26,Sell,XNO/BTG,16,0.08908257,0.089982394,0.014397183003824088 BTG,0.58,0.05,57.88,1.425321117378576 BTG
9/07/2018 18:19,Sell,WAN/BTG,0.06,0.077233738,0.078013877,0.00004680832610581137 BTG,0,0,0.19,0.00463402428447528 BTG
6/07/2018 16:59,Buy,VEN/AUD,30.08087845,3.324371,3.291456437,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
5/07/2018 9:28,Buy,GAS/AUD,2.50072083,19.994235,19.7962723,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
3/07/2018 10:26,Sell,WAN/TRX,0.011,66.957,67.63333333,0.007439666666666622 TRX,0,0,0.04,0.7365269999999999 TRX
3/07/2018 10:25,Sell,WAN/TRX,0.01,66.9075,67.58333333,0.006758333333333311 TRX,0,0,0.04,0.669075 TRX
3/07/2018 9:31,Sell,WAN/TRX,0.00146569,67.02678869,67.70382696,0.0009923282212978418 TRX,0,0,0.01,0.09824049390848585 TRX
3/07/2018 9:28,Sell,ADA/TRX,0.20421947,3.839750416,3.878535774,0.00792072520083198 TRX,0,0,0.04,0.7841517948823628 TRX
3/07/2018 9:27,Sell,XNO/ADA,0.39281297,17.19983,17.37356566,0.06824561926731842 ADA,0.01,0,1.45,6.7563163074645125 ADA
3/07/2018 9:03,Sell,XRP/ADA,75,3.059924655,3.090832985,2.318124738384256 ADA,0.51,0.05,50.09,229.49434910004186 ADA
3/07/2018 8:03,Sell,SC/XNO,3991.243656,0.004107194,0.004148681,0.16558396942074083 XNO,0.63,0.06,62.57,16.39281297265328 XNO
2/07/2018 18:50,Sell,SYS/ADA,204.9496729,1.190309556,1.202332885,2.4641773137640257 ADA,0.48,0.04,47.22,243.95355406263792 ADA
2/07/2018 16:42,Sell,DRGN/SYS,136.2613165,1.504092857,1.519285714,2.070198715682153 SYS,0.5,0.05,49.69,204.9496728525321 SYS
2/07/2018 11:44,Buy,DRGN/AUD,136.2613165,0.366942,0.363308911,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
2/07/2018 10:36,Sell,XVG/SC,1.40295818,2.286428571,2.30952381,0.03240165320476196 SC,0,0,0.05,3.207763667271428 SC
2/07/2018 8:27,Buy,SC/AUD,3988.035892,0.015045,0.01489604,0.594059405940591 AUD,0.59,0.05,60,60.00 AUD
1/07/2018 22:28,Sell,ONT/TRX,15.03759398,136.5389078,137.9180887,20.7395622092763 TRX,1.06,0.1,104.75,2053.2166587183688 TRX
29/06/2018 15:58,Buy,WAN/AUD,24.28246569,2.78802,2.760415842,0.6702970297029651 AUD,0.67,0.06,67.7,67.70 AUD
29/06/2018 15:57,Buy,MIOTA/AUD,25,1.291909,1.279207921,0.31980198019801875 AUD,0.32,0.03,32.3,32.30 AUD
29/06/2018 9:58,Buy,ONT/AUD,15.03759398,6.65,6.584158418,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
27/06/2018 13:15,Sell,GAS/XVG,1,410.7162162,414.8648649,4.148648648648646 XVG,0.13,0.01,12.73,410.7162162162162 XVG
27/06/2018 13:14,Sell,ADA/XVG,0.70411225,5.458306452,5.51344086,0.03882081249327962 XVG,0,0,0.12,3.8432604368346768 XVG
27/06/2018 13:13,Sell,TRX/XVG,1.7903806,1.642016129,1.658602151,0.02969529113440883 XVG,0,0,0.09,2.9398338223064515 XVG
27/06/2018 13:12,Buy,XVG/AUD,1913.631435,0.031354,0.031043564,0.594059405940591 AUD,0.59,0.05,60,60.00 AUD
27/06/2018 13:09,Sell,XRP/XVG,3.88998633,19.96589189,20.16756757,0.7845156214718969 XVG,0.02,0,2.4,77.6670465257173 XVG
27/06/2018 13:09,Sell,AION/XVG,3.080531,42.92395161,43.35752688,1.3356420564247458 XVG,0.04,0,4.1,132.22856358604838 XVG
27/06/2018 13:08,Sell,MIOTA/XVG,0.03597975,40.87399464,41.28686327,0.014854910187667603 XVG,0,0,0.05,1.4706361085790882 XVG
27/06/2018 13:08,Sell,GAS/XVG,0.81142442,405.8203753,409.919571,3.3261875018230853 XVG,0.1,0.01,10.25,329.29256268048255 XVG
27/06/2018 13:07,Sell,EOS/XVG,5.36363636,324.3347027,327.6108108,17.57185256793946 XVG,0.54,0.05,53.71,1739.6134042260067 XVG
27/06/2018 12:49,Buy,XRP/AUD,78.88998633,0.633794,0.627518812,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
27/06/2018 12:36,Buy,TRX/AUD,946.7903806,0.05281,0.052287129,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
26/06/2018 11:44,Buy,GAS/AUD,6.81142442,14.681217,14.53585842,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
26/06/2018 10:43,Sell,NEO/ADA,0.01247735,230.0492383,232.372968,0.028993988516720748 ADA,0.01,0,0.53,2.8704048631553643 ADA
26/06/2018 9:47,Buy,ADA/AUD,267.8337074,0.186683,0.184834653,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
25/06/2018 6:56,Buy,EOS/AUD,11.36363636,11.44,11.32673268,1.2871287128712936 AUD,1.29,0.12,130,130.00 AUD
23/06/2018 16:46,Buy,MIOTA/AUD,75.03597975,1.332694,1.31949901,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
22/06/2018 17:21,Buy,NEO/AUD,2.01247735,49.69,49.19802004,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
20/06/2018 13:08,Buy,AION/AUD,53.080531,1.88392991,1.865277139,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
19/06/2018 17:11,Buy,XNO/AUD,25.94938416,3.853656,3.815500991,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
19/06/2018 9:38,Sell,EOS/ETH,2.13324351,0.020072287,0.020275037,0.00043251591470547246 ETH,0.31,0.03,30.29,0.04281907555584149 ETH
15/06/2018 8:29,Sell,SC/EOS,5047.445992,0.001215787,0.001228068,0.06198607478847151 EOS,0.95,0.09,93.81,6.136621404058658 EOS
14/06/2018 18:26,Buy,SC/AUD,5047.445992,0.019812,0.019615842,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
13/06/2018 16:40,Sell,MIOTA/EOS,80,0.124957776,0.126219976,0.10097598081559589 EOS,1.38,0.13,136.43,9.99662210074392 EOS
13/06/2018 16:06,Sell,WAN/LTC,0.14608993,0.02953375,0.029832071,0.000043581651820875054 LTC,0.01,0,0.58,0.004314583530266655 LTC
13/06/2018 16:06,Sell,MIOTA/LTC,5.92327225,0.012758841,0.012887718,0.0007633746324168522 LTC,0.1,0.01,10.08,0.07557408860926819 LTC
13/06/2018 16:05,Sell,AION/LTC,4.48200064,0.014506092,0.014652618,0.0006567304197563489 LTC,0.09,0.01,8.68,0.06501631155587895 LTC
13/06/2018 16:03,Buy,LTC/AUD,0.74123489,134.91,133.5742587,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
12/06/2018 22:34,Sell,ETC/MIOTA,8,10.74040903,10.84889801,0.8679118408835507 MIOTA,1.61,0.15,159.74,85.92327224747105 MIOTA
12/06/2018 20:31,Sell,ETC/WAN,22,4.552094997,4.598075755,1.0115766659914982 WAN,4.55,0.41,450.85,100.14608993315778 WAN
12/06/2018 19:40,Sell,ETC/AION,11.34440074,9.210006155,9.30303652,1.0553737438527264 AION,2.34,0.21,231.33,104.48200064142014 AION
12/06/2018 11:47,Sell,ZIL/ETC,6.72863271,0.006292957,0.006356522,0.0004277070009573794 ETC,0.01,0,0.89,0.04234299309478086 ETC
12/06/2018 11:47,Sell,ONT/ETC,20,0.426991304,0.431304348,0.08626086956521739 ETC,1.81,0.16,179.51,8.53982608695652 ETC
12/06/2018 11:45,Sell,ZEC/ETC,1.216,12.86027798,12.99017978,0.15796058610981767 ETC,3.26,0.3,322.49,15.638098024871983 ETC
12/06/2018 11:44,Sell,WAN/ETC,80,0.21405167,0.216213808,0.17297104677060204 ETC,3.55,0.32,351.54,17.12413363028952 ETC
11/06/2018 11:53,Sell,NEO/ZIL,0.01513905,444.4554118,448.9448604,0.06796598689584776 ZIL,0.01,0,0.89,6.728632702688904 ZIL
11/06/2018 11:51,Sell,ZEC/NEO,0.004,4.365828196,4.409927471,0.00017639709882139726 NEO,0.01,0,1.04,0.017463312783318224 NEO
11/06/2018 11:49,Sell,ZEC/NEO,0.02,4.366276972,4.41038078,0.000882076155938355 NEO,0.05,0,5.21,0.08732553943789666 NEO
11/06/2018 11:48,Sell,WAN/NEO,4.22621179,0.074461577,0.075213714,0.003178690846249943 NEO,0.19,0.02,18.71,0.31469039377874436 NEO
11/06/2018 6:34,Buy,NEO/AUD,1.5956598,62.67,62.04950516,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
9/06/2018 14:35,Sell,PPC/WAN,33.89976069,0.412563602,0.416730911,0.1412707815155212 WAN,0.84,0.08,83.41,13.985807370036607 WAN
9/06/2018 6:59,Sell,ZIL/PPC,520,0.065191847,0.065850351,0.3424218251435889 PPC,0.87,0.08,86.57,33.8997606892152 PPC
7/06/2018 20:21,Sell,GAS/OMG,0.15951618,1.679573039,1.696538423,0.00270625328487345 OMG,0.04,0,4.11,0.26791907520247404 OMG
7/06/2018 20:20,Sell,VEN/OMG,0.40540935,0.351763282,0.355316446,0.00144048609594144 OMG,0.02,0,2.19,0.14260812349820132 OMG
7/06/2018 19:41,Sell,OMG/VEN,4,2.726352337,2.753891249,0.11015564996382388 VEN,0.6,0.05,59.82,10.905409346418564 VEN
31/05/2018 10:03,Sell,ZEC/WAN,0.01036353,53.74723289,54.29013423,0.005626374347778573 WAN,0.03,0,3.27,0.5570110604300738 WAN
31/05/2018 7:57,Sell,XRP/WAN,518.4898345,0.134396836,0.13575438,0.7038726601844445 WAN,4.06,0.37,402.07,69.68339335825931 WAN
30/05/2018 11:11,Buy,XRP/AUD,518.4898345,0.841868,0.833532673,4.321782178217802 AUD,4.32,0.39,436.5,436.50 AUD
30/05/2018 8:30,Sell,MIOTA/AUD,206.3585583,2.11527,2.136636364,4.409131995686209 AUD,4.41,0.4,436.5,436.50406757293564 AUD
29/05/2018 20:36,Buy,ZEC/AUD,1.25036353,316.34,313.2079215,3.916237623762356 AUD,3.92,0.36,395.54,395.54 AUD
29/05/2018 20:32,Buy,VEN/AUD,100,4.326208,4.283465347,4.283465346534683 AUD,4.28,0.39,432.63,432.63 AUD
29/05/2018 19:57,Buy,ZIL/AUD,2000,0.13747283,0.136113861,2.7222772277227705 AUD,2.72,0.25,274.95,274.95 AUD
29/05/2018 15:50,Buy,OMG/AUD,4,13,12.87128713,0.5148514851485118 AUD,0.51,0.05,52,52.00 AUD
29/05/2018 10:19,Buy,OMG/AUD,36.15398898,13.29,13.15851132,4.7573267326732775 AUD,4.76,0.43,480.49,480.49 AUD
29/05/2018 8:33,Sell,TRX/AUD,12000,0.078586,0.079379798,9.52557575757578 AUD,9.53,0.87,943.03,943.032 AUD
28/05/2018 23:37,Sell,TRX/AUD,8000,0.086573,0.087447475,6.995797979797999 AUD,7,0.64,692.58,692.584 AUD
27/05/2018 20:14,Sell,TRX/OMG,2046.887352,0.006764423,0.00683275,0.139858697170272 OMG,1.98,0.18,196.37,13.846011019856975 OMG
25/05/2018 18:02,Sell,GLM/TRX,146.3378942,7.107502668,7.179295624,10.506030033605839 TRX,0.98,0.09,96.85,1040.0969733269706 TRX
25/05/2018 18:00,Sell,ZIL/TRX,632.6157824,1.702123799,1.719316969,10.876670496208362 TRX,1.01,0.09,100.42,1076.7903791246345 TRX
